,activity,group,CMPD_CHEMBLID,exp
3006,2.0,train,CHEMBL1916270,0.80000001
3007,0.7,train,CHEMBL2331738,2.3199999
3008,2.68,train,CHEMBL1525826,-0.64999998
3009,3.34,train,CHEMBL1288103,2.76
3010,2.6,train,CHEMBL1917449,0.40000001
3011,2.63,train,CHEMBL2153303,2.3299999
3012,2.5,train,CHEMBL1197102,2.5999999
3013,3.2,train,CHEMBL1351138,1.55
3014,-1.48,train,CHEMBL1324,0.74000001
3015,2.5,train,CHEMBL1779008,1.5
3016,2.2,train,CHEMBL1917454,1.26
3017,2.6,train,CHEMBL2018969,2.0899999
3018,2.41,train,CHEMBL1762178,2.9300001
3019,3.14,train,CHEMBL1916536,1.78
3020,2.27,train,CHEMBL1809202,3.0999999
3021,0.93,train,CHEMBL436826,4.25
3022,0.7,train,CHEMBL1231,3.6500001
3023,-0.65,train,CHEMBL405790,4.1500001000000015
3024,2.68,train,CHEMBL2011943,3.1300001
3025,3.2,train,CHEMBL797,0.68000001
3026,0.72,train,CHEMBL380979,2.8
3027,-0.25,train,CHEMBL1631889,4.3099999
3028,-0.1,train,CHEMBL1411716,3.49
3029,4.3,train,CHEMBL140689,2.7
3030,2.93,train,CHEMBL473,0.60000002
3031,3.5,train,CHEMBL1016,0.30000001
3032,2.93,train,CHEMBL2036751,1.9400001
3033,2.7,train,CHEMBL441550,2.55
3034,1.55,train,CHEMBL112880,2.26
3035,2.68,train,CHEMBL206266,2.3199999
3036,1.1,train,CHEMBL2059377,2.6199999
3037,1.51,train,CHEMBL1778646,-0.43000001
3038,3.6,train,CHEMBL2153302,2.8099999
3039,3.3,train,CHEMBL487622,0.69999999
3040,1.52,train,CHEMBL2086655,3.0999999
3041,3.0,train,CHEMBL1418939,3.0999999
3042,1.36,train,CHEMBL522892,3.45
3043,1.79,train,CHEMBL2062577,2.9000001
3044,2.2,train,CHEMBL363462,3.5
3045,2.64,train,CHEMBL1412475,1.4
3046,3.29,train,CHEMBL567508,1.84
3047,0.9,train,CHEMBL1289465,2.7
3048,2.66,train,CHEMBL1426965,3.29
3049,3.0,train,CHEMBL181326,3.3699999
3050,2.43,train,CHEMBL184012,3.47
3051,3.08,train,CHEMBL188705,3.71
3052,3.1,train,CHEMBL212689,2.2
3053,3.43,train,CHEMBL221118,2.8
3054,0.74,train,CHEMBL218628,1.77
3055,3.52,train,CHEMBL1471720,0.0
3056,3.4,train,CHEMBL578235,2.3399999
3057,4.0,train,CHEMBL192,2.8
3058,1.78,train,CHEMBL247479,3.5999999
3059,3.21,train,CHEMBL682,2.9000001
3060,2.94,train,CHEMBL110855,2.45
3061,-1.27,train,CHEMBL2036568,3.5999999
3062,2.3,train,CHEMBL181,1.05
3063,1.16,train,CHEMBL1652621,2.3599999
3064,0.23,train,CHEMBL2331745,2.73
3065,1.0,train,CHEMBL2181926,2.6300001
3066,1.06,train,CHEMBL1352372,2.0799999
3067,1.66,train,CHEMBL2069421,4.3000002
3068,1.7,train,CHEMBL192666,2.9000001
3069,2.19,train,CHEMBL277863,2.05
3070,0.92,train,CHEMBL1393651,3.0999999
3071,2.44,train,CHEMBL503605,1.65
3072,1.92,train,CHEMBL2316396,4.4000001
3073,3.16,train,CHEMBL578675,2.01
3074,3.46,train,CHEMBL1800659,3.0
3075,-0.45,train,CHEMBL84158,-0.89999998
3076,2.22,train,CHEMBL1784354,1.0700001
3077,-0.12,train,CHEMBL244521,3.5999999
3078,1.3,train,CHEMBL228739,3.5
3079,2.69,train,CHEMBL204772,1.34
3080,3.59,train,CHEMBL1951073,1.97
3081,3.46,train,CHEMBL190354,2.0
3082,3.05,train,CHEMBL295135,1.85
3083,1.25,train,CHEMBL382435,2.71
3084,1.08,train,CHEMBL2165059,0.81
3085,1.35,train,CHEMBL425518,2.3499999
3086,1.26,train,CHEMBL1231533,2.8
3087,4.01,train,CHEMBL2335504,3.1700001
3088,2.54,train,CHEMBL1778617,-0.16
3089,0.85,train,CHEMBL2208431,3.6900001
3090,3.04,train,CHEMBL112924,1.13
3091,4.16,train,CHEMBL1456,2.26
3092,2.42,train,CHEMBL1186433,-0.28
3093,3.4,train,CHEMBL1460615,1.4
3094,2.87,train,CHEMBL128637,1.62
3095,2.7,train,CHEMBL1893999,2.8
3096,2.47,train,CHEMBL191003,1.87
3097,2.24,train,CHEMBL1458292,4.1300001
3098,3.3,train,CHEMBL1461445,2.8900001
3099,2.66,train,CHEMBL2030957,0.16
3100,3.3,train,CHEMBL1916278,0.16
3101,2.84,train,CHEMBL1809222,4.1999998
3102,1.0,train,CHEMBL2158781,1.8099999
3103,3.5,train,CHEMBL1573297,2.3399999
3104,2.94,train,CHEMBL2089279,0.40000001
3105,1.82,train,CHEMBL2153177,1.63
3106,2.81,train,CHEMBL897,0.029999999
3107,1.78,train,CHEMBL418841,1.78
3108,2.5,train,CHEMBL415,3.3599999
3109,2.34,train,CHEMBL469728,2.1800001
3110,3.1,train,CHEMBL177756,0.0
3111,3.4,train,CHEMBL324519,0.73000002
3112,2.06,train,CHEMBL1201212,-0.70999998
3113,1.87,train,CHEMBL2031234,1.5
3114,1.68,train,CHEMBL2336318,2.5999999
3115,2.9,train,CHEMBL75435,-0.05999999900000001
3116,3.67,train,CHEMBL2031237,2.1099999
3117,0.48,train,CHEMBL454648,3.1400001
3118,3.02,train,CHEMBL51776,2.6700001
3119,2.6,train,CHEMBL1917458,0.28999999
3120,2.47,train,CHEMBL1736016,2.9300001
3121,3.5,train,CHEMBL2325733,2.2
3122,2.8,train,CHEMBL1180257,0.60000002
3123,1.7,train,CHEMBL2036732,3.3
3124,2.2,train,CHEMBL1835906,2.7
3125,0.4,train,CHEMBL2178947,1.5
3126,2.98,train,CHEMBL1779512,1.4400001
3127,2.8,train,CHEMBL201800,3.0999999
3128,3.8,train,CHEMBL2010830,2.9000001
3129,3.29,train,CHEMBL2312113,4.3000002
3130,3.1,train,CHEMBL1448605,3.6300001
3131,0.46,train,CHEMBL1778637,-0.51999998
3132,1.3,train,CHEMBL234524,1.8
3133,1.88,train,CHEMBL1451838,-0.38
3134,1.89,train,CHEMBL2321995,3.3199999
3135,2.3,train,CHEMBL366205,3.8499999
3136,1.79,train,CHEMBL2011923,2.1400001
3137,2.19,train,CHEMBL274737,3.27
3138,2.0,train,CHEMBL1916289,2.3499999
3139,1.86,train,CHEMBL370387,2.5
3140,0.48,train,CHEMBL558,0.62
3141,2.57,train,CHEMBL403296,2.5899999
3142,2.74,train,CHEMBL1343875,4.190000100000002
3143,0.5,train,CHEMBL434063,2.1500001
3144,2.4,train,CHEMBL102047,1.58
3145,3.24,train,CHEMBL2335884,2.6600001
3146,4.1,train,CHEMBL8,-0.95999998
3147,2.8,train,CHEMBL319136,3.5999999
3148,1.5,train,CHEMBL2165058,1.05
3149,2.49,train,CHEMBL549,1.5599999
3150,3.09,train,CHEMBL1950859,1.54
3151,1.61,train,CHEMBL413065,2.55
3152,4.0,train,CHEMBL2011931,1.71
3153,1.05,train,CHEMBL218490,0.27000001
3154,2.1,train,CHEMBL1783280,2.8299999
3155,3.9,train,CHEMBL1255834,0.47999999
3156,1.8,train,CHEMBL436281,0.75
3157,1.1,train,CHEMBL1809194,3.7
3158,1.95,train,CHEMBL211866,1.38
3159,1.05,train,CHEMBL831,3.24
3160,3.37,train,CHEMBL2207596,-0.27000001
3161,2.99,train,CHEMBL1994944,1.61
3162,1.33,train,CHEMBL126224,2.96
3163,-0.1,train,CHEMBL242341,3.05
3164,0.78,train,CHEMBL1431859,1.13
3165,3.5,train,CHEMBL578061,4.059999899999998
3166,1.9,train,CHEMBL289330,1.2
3167,-0.27,train,CHEMBL1824029,0.25
3168,1.03,train,CHEMBL494480,0.54000002
3169,1.5,train,CHEMBL317629,2.5
3170,2.13,train,CHEMBL1568309,1.0
3171,2.1,train,CHEMBL393384,1.83
3172,3.34,train,CHEMBL2048868,1.27
3173,-1.17,train,CHEMBL1429296,3.74
3174,3.28,train,CHEMBL402011,2.8900001
3175,-0.66,train,CHEMBL227148,1.2
3176,3.85,train,CHEMBL2059868,2.8699999
3177,-0.27,train,CHEMBL1570112,3.5
3178,-0.93,train,CHEMBL2011895,2.5599999
3179,-0.09,train,CHEMBL1917425,2.1500001
3180,3.95,train,CHEMBL44326,3.7
3181,-0.49,train,CHEMBL341175,2.52
3182,1.75,train,CHEMBL1224142,1.6
3183,1.03,train,CHEMBL1374738,-0.12
3184,0.15,train,CHEMBL1917443,-0.079999998
3185,1.22,train,CHEMBL224769,3.52
3186,2.46,train,CHEMBL1796300,0.75999999
3187,2.8,train,CHEMBL206229,4.420000099999998
3188,2.09,train,CHEMBL49,2.1900001
3189,2.72,train,CHEMBL12315,1.6
3190,-0.96,train,CHEMBL447983,1.7
3191,2.19,train,CHEMBL2030402,2.01
3192,2.9,train,CHEMBL1950847,0.77999997
3193,3.58,train,CHEMBL1809055,3.4000001
3194,1.83,train,CHEMBL2335880,2.3900001
3195,1.33,train,CHEMBL509406,2.4100001
3196,1.23,train,CHEMBL462192,2.02
3197,0.99,train,CHEMBL271013,3.1199999
3198,2.07,train,CHEMBL327151,3.4000001
3199,2.7,train,CHEMBL2086694,2.8499999
3200,3.0,train,CHEMBL370552,2.98
3201,2.37,train,CHEMBL24137,3.4000001
3202,2.84,train,CHEMBL2171021,3.3299999
3203,3.05,train,CHEMBL192307,3.8199999
3204,3.24,train,CHEMBL399510,0.54000002
3205,1.86,train,CHEMBL2036743,1.5
3206,2.3,train,CHEMBL1818328,1.4
3207,1.75,train,CHEMBL2086478,2.25
3208,-0.87,train,CHEMBL1779003,2.29
3209,1.91,train,CHEMBL32800,-0.05999999900000001
3210,3.39,train,CHEMBL257478,3.8499999
3211,2.86,train,CHEMBL2208427,3.1199999
3212,3.8,train,CHEMBL2011918,2.9100001
3213,2.67,train,CHEMBL2,1.9
3214,3.7,train,CHEMBL1478592,2.1300001
3215,1.29,train,CHEMBL1199945,3.4000001
3216,2.4,train,CHEMBL14642,2.51
3217,3.78,train,CHEMBL1951899,1.8
3218,2.63,train,CHEMBL459236,3.8900001
3219,0.76,train,CHEMBL448474,3.1600001
3220,4.25,train,CHEMBL249295,3.2
3221,0.56,train,CHEMBL455427,2.8
3222,2.95,train,CHEMBL2059378,1.65
3223,-1.02,train,CHEMBL564,2.5599999
3224,2.3,train,CHEMBL2158780,2.53
3225,-0.79,train,CHEMBL1200147,3.2
3226,2.26,train,CHEMBL418226,1.7
3227,4.09,train,CHEMBL2216839,4.0100002
3228,3.3,train,CHEMBL507177,2.24
3229,3.52,train,CHEMBL290663,1.33
3230,3.66,train,CHEMBL471578,2.72
3231,3.36,train,CHEMBL224399,2.7
3232,0.91,train,CHEMBL2207805,4.0
3233,2.95,train,CHEMBL1831214,2.4300001
3234,2.4,train,CHEMBL114868,2.4300001
3235,0.57,train,CHEMBL1314022,-0.91000003
3236,3.26,train,CHEMBL1829428,-0.039999999
3237,0.33,train,CHEMBL1835919,-0.5
3238,0.4,train,CHEMBL244184,3.5599999
3239,4.31,train,CHEMBL489514,2.3
3240,3.21,train,CHEMBL1956129,2.4000001
3241,1.71,train,CHEMBL9967,-0.49000001
3242,1.91,train,CHEMBL2171989,1.79
3243,2.2,train,CHEMBL1337984,3.0999999
3244,3.47,train,CHEMBL2206788,3.5
3245,1.3,train,CHEMBL1946027,2.6500001
3246,-0.57,train,CHEMBL1807852,1.66
3247,-0.78,train,CHEMBL2364611,1.71
3248,3.96,train,CHEMBL1493,3.4200001
3249,2.64,train,CHEMBL1916260,0.69
3250,3.21,train,CHEMBL383235,2.99
3251,3.54,train,CHEMBL6549,1.78
3252,3.25,train,CHEMBL456,0.02
3253,0.94,train,CHEMBL1180254,1.1
3254,1.51,train,CHEMBL479,3.76
3255,2.83,train,CHEMBL1933588,-0.05999999900000001
3256,3.65,train,CHEMBL253741,3.0699999
3257,3.5,train,CHEMBL2179290,3.3800001
3258,1.94,train,CHEMBL1773,0.67000002
3259,2.3,train,CHEMBL476578,3.3
3260,1.76,train,CHEMBL2179271,0.22
3261,-0.01,train,CHEMBL2144380,3.1600001
3262,0.8,train,CHEMBL2030440,1.9400001
3263,2.32,train,CHEMBL2010853,2.2
3264,1.02,train,CHEMBL2036777,1.92
3265,2.1,train,CHEMBL1076330,2.6900001
3266,2.96,train,CHEMBL214849,1.28
3267,2.12,train,CHEMBL437501,3.24
3268,2.4,train,CHEMBL181913,2.3
3269,1.69,train,CHEMBL2086660,3.5999999
3270,1.48,train,CHEMBL1223528,2.1300001
3271,1.5,train,CHEMBL2030807,-0.15000001
3272,3.5,train,CHEMBL1829429,-0.14
3273,1.6,train,CHEMBL11032,2.1500001
3274,0.86,train,CHEMBL184817,0.60000002
3275,-1.2,train,CHEMBL1388277,3.3099999
3276,2.41,train,CHEMBL6412,1.74
3277,3.1,train,CHEMBL1945037,1.11
3278,1.38,train,CHEMBL110940,2.74
3279,1.49,train,CHEMBL403225,3.53
3280,2.89,train,CHEMBL20969,0.54000002
3281,2.2,train,CHEMBL495841,2.2
3282,-0.01,train,CHEMBL180155,3.0999999
3283,3.9,train,CHEMBL385723,1.62
3284,2.54,train,CHEMBL186720,2.53
3285,1.69,train,CHEMBL1191,-1.33
3286,1.6,train,CHEMBL412142,3.8599999
3287,1.9,train,CHEMBL2059860,2.8099999
3288,3.17,train,CHEMBL261713,3.23
3289,3.35,train,CHEMBL231450,0.74000001
3290,3.3,train,CHEMBL193093,2.23
3291,3.12,train,CHEMBL450061,2.79
3292,3.1,train,CHEMBL1223456,2.8599999
3293,2.19,train,CHEMBL1209656,2.8399999
3294,2.41,train,CHEMBL2178284,2.8699999
3295,2.54,train,CHEMBL2171015,2.1400001
3296,3.3,train,CHEMBL339851,3.0699999
3297,3.79,train,CHEMBL550436,3.49
3298,2.08,train,CHEMBL1916538,0.5
3299,1.4,train,CHEMBL266128,1.26
3300,-0.48,train,CHEMBL2059380,2.9100001
3301,2.9,train,CHEMBL257006,3.22
3302,3.54,train,CHEMBL1573309,2.7
3303,2.35,train,CHEMBL1618018,-1.29
3304,1.65,train,CHEMBL146855,0.60000002
3305,0.87,train,CHEMBL340978,1.3
3306,2.14,train,CHEMBL593196,3.5999999
3307,2.6,train,CHEMBL605114,1.5
3308,2.96,train,CHEMBL572016,3.3
3309,0.58,train,CHEMBL134194,3.29
3310,2.4,train,CHEMBL470916,2.25
3311,0.64,train,CHEMBL1778868,1.61
3312,2.58,train,CHEMBL256985,1.14
3313,0.87,train,CHEMBL561426,2.98
3314,1.97,train,CHEMBL595134,3.22
3315,2.4,train,CHEMBL489340,2.95
3316,0.52,train,CHEMBL1783275,3.77
3317,3.44,train,CHEMBL445565,1.52
3318,3.1,train,CHEMBL2335895,3.0999999
3319,0.62,train,CHEMBL380005,1.88
3320,3.4,train,CHEMBL2036587,2.9000001
3321,1.91,train,CHEMBL1381989,1.29
3322,3.4,train,CHEMBL1200374,2.98
3323,2.31,train,CHEMBL468970,3.25
3324,-1.01,train,CHEMBL1079590,3.72
3325,1.13,train,CHEMBL487273,1.27
3326,1.38,train,CHEMBL278078,1.0
3327,0.64,train,CHEMBL467399,1.67
3328,2.18,train,CHEMBL573108,2.3199999
3329,2.79,train,CHEMBL1950843,2.3399999
3330,2.4,train,CHEMBL1223458,2.29
3331,1.68,train,CHEMBL486504,1.8099999
3332,1.5,train,CHEMBL475817,3.26
3333,3.8,train,CHEMBL698,2.1099999
3334,3.61,train,CHEMBL17860,0.47999999
3335,2.05,train,CHEMBL1916287,0.40000001
3336,2.36,train,CHEMBL1917456,-0.98000002
3337,3.6,train,CHEMBL1078979,1.48
3338,2.93,train,CHEMBL1829246,1.8099999
3339,0.31,train,CHEMBL270995,3.1900001
3340,0.08,train,CHEMBL2346968,3.46
3341,2.34,train,CHEMBL131842,0.88999999
3342,2.93,train,CHEMBL339898,1.9
3343,3.04,train,CHEMBL472151,2.7
3344,1.46,train,CHEMBL1219,-0.69
3345,3.45,train,CHEMBL2207282,2.1700001
3346,2.69,train,CHEMBL2140153,3.8399999
3347,-0.51,train,CHEMBL267144,2.03
3348,2.41,train,CHEMBL170307,1.78
3349,2.43,train,CHEMBL14121,2.9300001
3350,0.8,train,CHEMBL57990,2.9000001
3351,3.42,train,CHEMBL1835911,2.5
3352,3.1,train,CHEMBL1475,3.47
3353,2.6,train,CHEMBL2036758,1.62
3354,3.68,train,CHEMBL1272,2.3099999
3355,3.85,train,CHEMBL1668935,2.7
3356,3.21,train,CHEMBL1721722,1.97
3357,2.1,train,CHEMBL1917432,0.57999998
3358,2.65,train,CHEMBL2325738,2.5
3359,2.7,train,CHEMBL1385850,-1.08
3360,3.21,test,CHEMBL71,3.3699999
3361,2.86,test,CHEMBL1172929,1.6900001
3362,4.4,test,CHEMBL2325704,2.2
3363,2.8,test,CHEMBL2178940,1.4
3364,2.96,test,CHEMBL479447,1.71
3365,4.5,test,CHEMBL570015,2.6900001
3366,2.34,test,CHEMBL179242,2.78
3367,4.26,test,CHEMBL1439795,1.3
3368,4.12,test,CHEMBL1669159,3.0
3369,2.4,test,CHEMBL112866,2.8199999
3370,1.73,test,CHEMBL523829,0.92000002
3371,3.0,test,CHEMBL1950732,2.1199999
3372,3.23,test,CHEMBL81324,1.9400001
3373,2.39,test,CHEMBL1682814,2.4000001
3374,3.4,test,CHEMBL2031464,2.25
3375,2.82,test,CHEMBL2035021,2.8
3376,4.05,test,CHEMBL1302851,4.1300001
3377,2.32,test,CHEMBL2088101,2.8
3378,3.76,test,CHEMBL454,1.48
3379,1.49,test,CHEMBL2312487,1.8099999
3380,2.58,test,CHEMBL2335888,2.8800001
3381,2.11,test,CHEMBL1916277,1.9400001
3382,3.4,test,CHEMBL218468,1.95
3383,0.79,test,CHEMBL1945040,0.15000001
3384,3.08,test,CHEMBL306835,2.0999999
3385,1.24,test,CHEMBL1289110,1.33
3386,4.15,test,CHEMBL255130,1.42
3387,2.88,test,CHEMBL2163581,1.5
3388,4.0,test,CHEMBL480825,2.9000001
3389,2.41,test,CHEMBL1489611,3.0
3390,3.12,test,CHEMBL1809197,3.2
3391,3.4,test,CHEMBL2031160,0.33000001
3392,2.5,test,CHEMBL2088096,3.0999999
3393,2.31,test,CHEMBL2030449,0.85000002
3394,0.82,test,CHEMBL261849,2.27
3395,1.8,test,CHEMBL349803,-0.94
3396,1.7,test,CHEMBL53366,1.79
3397,1.11,test,CHEMBL1297,0.70999998
3398,3.56,test,CHEMBL1917435,-0.88999999
3399,3.3,test,CHEMBL198750,4.0999998999999985
3400,3.15,test,CHEMBL2335879,2.01
3401,-0.34,test,CHEMBL1307677,1.9400001
3402,1.86,test,CHEMBL1809201,3.4000001
3403,1.2,test,CHEMBL1181881,1.77
3404,3.38,test,CHEMBL442995,3.8
3405,3.18,test,CHEMBL453655,3.0
3406,2.42,test,CHEMBL399539,3.77
3407,4.13,test,CHEMBL1779016,3.2
3408,2.3,test,CHEMBL314566,3.5799999
3409,-0.54,test,CHEMBL17370,2.97
3410,3.18,test,CHEMBL32,-0.18000001
3411,3.9,test,CHEMBL1683030,2.6300001
3412,2.6,test,CHEMBL1423809,2.8
3413,2.88,test,CHEMBL1257457,1.92
3414,2.12,test,CHEMBL1650734,2.6099999
3415,1.9,test,CHEMBL481312,1.1
3416,1.16,test,CHEMBL260200,1.53
3417,1.04,test,CHEMBL107,0.81999999
3418,0.63,test,CHEMBL244522,4.3000002
3419,0.79,test,CHEMBL1683689,3.05
3420,3.2,test,CHEMBL2171022,1.09
3421,3.0,test,CHEMBL1916535,1.04
3422,3.7,test,CHEMBL445,1.58
3423,3.5,test,CHEMBL639,2.46
3424,3.07,test,CHEMBL1170522,1.0
3425,3.0,test,CHEMBL119247,3.2
3426,-1.17,test,CHEMBL186791,3.2
3427,1.01,test,CHEMBL99948,2.5999999
3428,1.3,test,CHEMBL1735467,2.3800001
3429,2.54,test,CHEMBL403569,3.6199999
3430,2.69,test,CHEMBL347164,0.2
3431,2.14,test,CHEMBL216105,2.5899999
3432,1.7,test,CHEMBL325245,3.29
3433,2.03,test,CHEMBL1221551,3.53
3434,3.1,test,CHEMBL7568,2.1700001
3435,1.58,test,CHEMBL1705098,4.3000002
3436,3.38,test,CHEMBL1682808,2.4000001
3437,2.7,test,CHEMBL108667,2.8
3438,1.51,test,CHEMBL817,0.0099999998
3439,2.26,test,CHEMBL32571,2.5999999
3440,3.97,test,CHEMBL1721725,2.3299999
3441,3.97,test,CHEMBL403656,3.3199999
3442,2.5,test,CHEMBL16687,3.98
3443,1.26,test,CHEMBL1916533,1.78
3444,0.38,test,CHEMBL968,2.3800001
3445,0.75,test,CHEMBL2035027,3.5999999
3446,3.7,test,CHEMBL2338347,2.5799999
3447,-0.11,test,CHEMBL1917434,1.61
3448,2.85,test,CHEMBL217904,3.1400001
3449,1.07,test,CHEMBL1144,-0.75999999
3450,2.57,test,CHEMBL2208423,3.48
3451,2.27,test,CHEMBL227198,1.1
3452,3.27,test,CHEMBL572823,3.1900001
3453,1.9,test,CHEMBL300663,2.6700001
3454,-1.08,test,CHEMBL1718354,2.0
3455,3.58,test,CHEMBL2164684,2.99
3456,2.5,test,CHEMBL475387,2.1500001
3457,4.1,test,CHEMBL1829416,2.5599999
3458,0.92,test,CHEMBL2086672,3.7
3459,2.12,test,CHEMBL728,3.9200001
3460,2.64,test,CHEMBL2325984,4.0999998999999985
3461,2.26,test,CHEMBL2048500,2.4200001
3462,2.08,test,CHEMBL1645495,3.46
3463,3.4,test,CHEMBL1162395,2.2
3464,1.6,test,CHEMBL1783246,3.8
3465,2.62,test,CHEMBL81624,1.6
3466,0.2,test,CHEMBL124660,2.5999999
3467,-0.71,test,CHEMBL570135,2.5699999
3468,2.68,test,CHEMBL50347,2.9000001
3469,3.59,test,CHEMBL2207663,2.3699999
3470,1.6,test,CHEMBL2177610,2.99
3471,4.01,test,CHEMBL1778621,-0.87
3472,1.77,test,CHEMBL1255781,2.0
3473,1.81,test,CHEMBL560739,3.5599999
3474,3.6,test,CHEMBL362902,2.2
3475,2.98,test,CHEMBL1289779,2.52
3476,4.5,test,CHEMBL1778618,-1.08
3477,-0.22,test,CHEMBL2030436,2.0599999
3478,3.0,test,CHEMBL1089168,3.8
3479,3.77,test,CHEMBL337962,3.97
3480,-0.65,test,CHEMBL2325985,4.0999998999999985
3481,2.86,test,CHEMBL1438047,1.67
3482,1.64,test,CHEMBL71936,3.22
3483,2.9,test,CHEMBL2349329,3.9000001
3484,-0.27,test,CHEMBL2364624,3.8
3485,2.98,test,CHEMBL22,0.63
3486,2.2,test,CHEMBL1223817,-0.07
3487,2.66,test,CHEMBL1944691,1.0599999
3488,2.48,test,CHEMBL1896341,2.9000001
3489,2.73,test,CHEMBL2325990,1.0
3490,2.7,test,CHEMBL1000,1.27
3491,2.1,test,CHEMBL2086686,2.3
3492,2.0,test,CHEMBL2010833,3.0
3493,4.27,test,CHEMBL2163590,3.0999999
3494,-0.84,test,CHEMBL1698932,-0.20999999
3495,3.15,test,CHEMBL1881806,0.74000001
3496,3.25,test,CHEMBL1467518,1.72
3497,2.39,test,CHEMBL2031241,2.5599999
3498,-0.81,test,CHEMBL467803,4.48
3499,3.12,test,CHEMBL643,2.6700001
3500,3.41,test,CHEMBL1083637,3.29
3501,2.5,test,CHEMBL1789328,0.91000003
3502,-0.11,test,CHEMBL2140607,0.60000002
3503,2.73,test,CHEMBL574413,3.27
3504,2.91,test,CHEMBL2158785,2.1900001
3505,3.37,test,CHEMBL625,2.3499999
3506,1.97,test,CHEMBL1952100,2.5999999
3507,2.77,test,CHEMBL257659,3.55
3508,1.7,test,CHEMBL1764,2.99
3509,0.34,test,CHEMBL127066,2.46
3510,3.8,test,CHEMBL469008,3.2
3511,2.81,test,CHEMBL57759,3.26
3512,2.9,test,CHEMBL1184584,0.69999999
3513,3.2,test,CHEMBL327693,2.6199999
3514,3.53,test,CHEMBL397162,1.59
3515,3.3,test,CHEMBL178835,1.91
3516,1.8,test,CHEMBL362962,0.89999998
3517,2.46,test,CHEMBL214848,1.9400001
3518,3.22,test,CHEMBL231835,3.3
3519,1.84,test,CHEMBL1184160,2.8
3520,-0.82,test,CHEMBL1809060,3.0
3521,1.45,test,CHEMBL114500,1.73
3522,3.47,test,CHEMBL2158790,2.98
3523,4.13,test,CHEMBL2036731,3.0999999
3524,1.0,test,CHEMBL163711,3.0699999
3525,1.87,test,CHEMBL245180,3.7
3526,0.9,test,CHEMBL85752,4.3600001
3527,3.1,test,CHEMBL325713,0.95999998
3528,2.83,test,CHEMBL1940308,1.0
3529,2.87,test,CHEMBL521407,3.23
3530,2.62,test,CHEMBL1945289,0.86000001
3531,0.83,test,CHEMBL1950850,2.3900001
3532,2.9,test,CHEMBL26456,1.1
3533,1.7,test,CHEMBL2326470,-0.12
3534,1.48,test,CHEMBL199118,3.6099999
3535,1.1,test,CHEMBL2316381,4.1999998
3536,3.68,test,CHEMBL1428115,2.0999999
3537,4.06,test,CHEMBL1950723,1.9
3538,3.07,test,CHEMBL225364,2.9300001
3539,4.24,test,CHEMBL2062579,2.49
3540,2.75,test,CHEMBL294286,3.2
3541,4.05,test,CHEMBL245908,0.93000001
3542,1.79,test,CHEMBL64941,3.8
3543,2.4,test,CHEMBL380648,0.1
3544,2.99,test,CHEMBL2087858,3.3299999
3545,-0.62,test,CHEMBL1587607,2.5799999
3546,2.4,test,CHEMBL179858,3.5
3547,3.7,test,CHEMBL2335903,3.1700001
3548,2.72,test,CHEMBL2042442,2.21
3549,2.88,test,CHEMBL2326476,2.6600001
3550,2.23,test,CHEMBL1784346,2.0999999
3551,2.8,test,CHEMBL325093,1.6900001
3552,3.93,test,CHEMBL89786,4.0
3553,2.06,test,CHEMBL2164673,0.89999998
3554,2.0,test,CHEMBL279250,1.79
3555,1.46,test,CHEMBL341876,0.61000001
3556,3.45,test,CHEMBL1783112,1.6
3557,1.8,test,CHEMBL2169920,2.23
3558,1.1,test,CHEMBL1082983,2.3699999
3559,1.83,test,CHEMBL397237,3.29
3560,1.72,test,CHEMBL1209820,3.3199999
3561,1.8,test,CHEMBL282625,2.2
3562,3.05,test,CHEMBL2158816,2.5999999
3563,1.42,test,CHEMBL260488,0.69
3564,-0.69,test,CHEMBL2144949,1.6900001
3565,1.91,test,CHEMBL1957851,2.8
3566,2.78,test,CHEMBL2205493,1.05
3567,2.21,test,CHEMBL168418,3.0
3568,3.1,test,CHEMBL474830,2.0
3569,1.56,test,CHEMBL1715438,1.1
3570,2.9,test,CHEMBL1762542,2.2
3571,3.7,test,CHEMBL1209657,3.98
3572,3.4,test,CHEMBL360106,4.0999998999999985
3573,2.12,test,CHEMBL196516,2.97
3574,2.9,test,CHEMBL2335907,2.73
3575,3.88,test,CHEMBL84597,3.97
3576,2.74,test,CHEMBL387675,-0.94
3577,2.9,test,CHEMBL1088030,2.6800001
3578,2.8,test,CHEMBL258176,1.4400001
3579,2.83,test,CHEMBL723,3.27
3580,1.78,test,CHEMBL2035017,3.5999999
3581,3.98,test,CHEMBL2177605,1.33
3582,2.66,test,CHEMBL606052,2.99
3583,1.21,test,CHEMBL91023,3.9300001
3584,0.9,test,CHEMBL513909,3.1400001
3585,3.57,test,CHEMBL113690,2.3900001
3586,3.3,test,CHEMBL598191,1.16
3587,3.9,test,CHEMBL207881,2.0999999
3588,4.29,test,CHEMBL274713,3.8699999
3589,3.0,test,CHEMBL488937,2.78
3590,3.4,test,CHEMBL185328,3.0999999
3591,3.12,test,CHEMBL1083942,1.79
3592,2.3,test,CHEMBL2171017,3.74
3593,2.5,test,CHEMBL1945041,1.85
3594,0.91,test,CHEMBL1419,3.5999999
3595,3.27,test,CHEMBL2088100,3.5599999
3596,3.9,test,CHEMBL84803,3.5
3597,0.91,test,CHEMBL497854,3.4300001000000004
